Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
f_tv_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-101.272436,27.44201,3.32,0.06,0:03.39,99,456.99,3410,55486105,13672422,zstd-11,4,31,31,82,88
f_tv_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-101.272436,27.44201,297.64,0.48,4:58.20,99,34946,298229,55486105,13511797,zstd-22,4,31,31,82,88
f_tw_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-453197.19589,568218.347746,1.65,0.07,0:01.74,99,236.54,1757,55486090,13737001,zstd,4,31,31,82,88
f_tw_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-453197.19589,568218.347746,3.85,0.06,0:03.93,99,460.9,3946,55486090,13560936,zstd-11,4,31,31,82,88
f_tw_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-453197.19589,568218.347746,290.14,0.49,4:50.74,99,34475.7,290778,55486090,13400457,zstd-22,4,31,31,82,88
f_tw_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-98.250971,117.259934,1.62,0.1,0:01.74,99,247.25,1752,55486092,13888838,zstd,4,31,31,82,88
f_tw_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-98.250971,117.259934,3.34,0.07,0:03.43,99,467.82,3449,55486092,13702105,zstd-11,4,31,31,82,88
f_tw_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-98.250971,117.259934,285.83,0.49,4:46.44,99,34066.4,286470,55486092,13553127,zstd-22,4,31,31,82,88
f_tw_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-34.102461,45.120794,1.63,0.1,0:01.74,99,257.09,1756,55486107,13800989,zstd,4,31,31,82,88
f_tw_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-34.102461,45.120794,3.33,0.08,0:03.42,99,459.05,3436,55486107,13613772,zstd-11,4,31,31,82,88
f_tw_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-34.102461,45.120794,287.88,0.49,4:48.48,99,34059.4,288512,55486107,13460806,zstd-22,4,31,31,82,88
f_tw_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-4.835291,6.446046,1.64,0.09,0:01.74,99,240.16,1758,55486107,13744141,zstd,4,31,31,82,88
f_tw_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-4.835291,6.446046,3.33,0.06,0:03.40,99,466.98,3419,55486107,13563961,zstd-11,4,31,31,82,88
f_tw_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-4.835291,6.446046,291.35,0.45,4:51.88,99,34339.7,291915,55486107,13404411,zstd-22,4,31,31,82,88
f_tw_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-5.13814,5.642865,1.64,0.08,0:01.73,99,236.63,1748,55486107,13747720,zstd,4,31,31,82,88
f_tw_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-5.13814,5.642865,3.83,0.08,0:03.93,99,483.77,3946,55486107,13566469,zstd-11,4,31,31,82,88
f_tw_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-5.13814,5.642865,291.42,0.59,4:52.10,99,34587.9,292139,55486107,13406246,zstd-22,4,31,31,82,88
f_tw_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-0.771385,0.873425,1.66,0.06,0:01.73,99,251.17,1745,55486107,13757893,zstd,4,31,31,82,88
f_tw_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-0.771385,0.873425,3.82,0.07,0:03.91,99,471.74,3923,55486107,13575147,zstd-11,4,31,31,82,88
f_tw_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-0.771385,0.873425,291.12,0.6,4:51.84,99,34655,291877,55486107,13414807,zstd-22,4,31,31,82,88
f_tw_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-417554.057568,521814.035691,1.67,0.06,0:01.74,99,237.61,1760,55486108,13737167,zstd,4,31,31,82,88
f_tw_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-417554.057568,521814.035691,3.73,0.06,0:03.81,99,460.39,3827,55486108,13558262,zstd-11,4,31,31,82,88
f_tw_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-417554.057568,521814.035691,290.7,0.57,4:51.35,99,34457.4,291381,55486108,13397458,zstd-22,4,31,31,82,88
f_tw_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-83.319859,109.937745,1.68,0.04,0:01.74,99,235.37,1752,55486113,13809617,zstd,4,31,31,82,88
f_tw_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-83.319859,109.937745,3.29,0.07,0:03.37,99,462.07,3388,55486113,13624937,zstd-11,4,31,31,82,88
f_tw_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-83.319859,109.937745,288.05,0.57,4:48.70,99,34249.3,288731,55486113,13471070,zstd-22,4,31,31,82,88
f_tw_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.308532,3.054412,1.64,0.08,0:01.73,99,251.51,1745,55486115,13745919,zstd,4,31,31,82,88
f_tw_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.308532,3.054412,3.82,0.09,0:03.96,98,468.71,3975,55486115,13563093,zstd-11,4,31,31,82,88
f_tw_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.308532,3.054412,290.48,0.53,4:51.14,99,34211,291171,55486115,13403768,zstd-22,4,31,31,82,88
f_tw_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2341.083877,2523.963491,1.65,0.06,0:01.73,99,254.25,1742,55486089,13816583,zstd,4,31,31,82,88
f_tw_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2341.083877,2523.963491,3.43,0.08,0:03.53,99,471.03,3545,55486089,13637013,zstd-11,4,31,31,82,88
f_tw_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2341.083877,2523.963491,287.99,0.55,4:48.65,99,33958.8,288687,55486089,13482122,zstd-22,4,31,31,82,88
f_tw_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-92.968377,124.391452,1.63,0.1,0:01.74,99,249.69,1753,55486090,13881821,zstd,4,31,31,82,88
f_tw_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-92.968377,124.391452,3.83,0.08,0:03.92,99,470.79,3936,55486090,13691345,zstd-11,4,31,31,82,88
f_tw_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-92.968377,124.391452,285.9,0.5,4:46.47,99,34026.9,286504,55486090,13541786,zstd-22,4,31,31,82,88
f_tw_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-52899.07771,66404.397506,1.64,0.08,0:01.73,99,251.75,1748,55486087,13747712,zstd,4,31,31,82,88
f_tw_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-52899.07771,66404.397506,3.66,0.06,0:03.74,99,481.85,3752,55486087,13567482,zstd-11,4,31,31,82,88
f_tw_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-52899.07771,66404.397506,290.63,0.62,4:51.32,99,34510.8,291354,55486087,13407804,zstd-22,4,31,31,82,88
f_tw_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.438918,56.150295,1.66,0.07,0:01.74,99,270.65,1757,55486091,13806646,zstd,4,31,31,82,88
f_tw_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.438918,56.150295,3.73,0.07,0:03.82,99,466.15,3833,55486091,13622454,zstd-11,4,31,31,82,88
f_tw_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.438918,56.150295,287.41,0.43,4:47.94,99,33842.7,287971,55486091,13466539,zstd-22,4,31,31,82,88
f_tw_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.688914,5.422835,1.67,0.07,0:01.75,99,244.3,1763,55486091,13747844,zstd,4,31,31,82,88
f_tw_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.688914,5.422835,3.29,0.06,0:03.36,99,466.62,3376,55486091,13568401,zstd-11,4,31,31,82,88
f_tw_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.688914,5.422835,289.87,0.46,4:50.41,99,34206.4,290448,55486091,13408723,zstd-22,4,31,31,82,88
f_tw_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.580321,36.239099,1.67,0.07,0:01.75,99,229.97,1761,55486095,13800292,zstd,4,31,31,82,88
f_tw_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.580321,36.239099,3.29,0.07,0:03.38,99,471.62,3397,55486095,13614465,zstd-11,4,31,31,82,88
f_tw_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-24.580321,36.239099,286.56,0.55,4:47.19,99,34095.5,287224,55486095,13459652,zstd-22,4,31,31,82,88
f_tw_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.710253,5.470047,1.67,0.06,0:01.75,99,256.96,1765,55486095,13748189,zstd,4,31,31,82,88
f_tw_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.710253,5.470047,3.77,0.07,0:03.85,99,467.11,3866,55486095,13568001,zstd-11,4,31,31,82,88
f_tw_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-3.710253,5.470047,290.16,0.51,4:50.75,99,34183.5,290786,55486095,13407764,zstd-22,4,31,31,82,88
f_tw_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2594.158401,3073.911194,1.64,0.07,0:01.72,99,228.94,1740,55486097,13786453,zstd,4,31,31,82,88
f_tw_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2594.158401,3073.911194,3.28,0.06,0:03.36,99,463.06,3373,55486097,13602298,zstd-11,4,31,31,82,88
f_tw_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-2594.158401,3073.911194,290.28,0.49,4:50.85,99,34203.4,290885,55486097,13442478,zstd-22,4,31,31,82,88
f_tw_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-32.950958,39.606774,1.64,0.09,0:01.74,99,236.66,1756,55486101,13815073,zstd,4,31,31,82,88
f_tw_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-32.950958,39.606774,3.28,0.08,0:03.56,94,482.95,3578,55486101,13624440,zstd-11,4,31,31,82,88
f_tw_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-32.950958,39.606774,286.41,0.52,4:47.12,99,33993.6,287152,55486101,13471772,zstd-22,4,31,31,82,88
f_tw_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-20.185858,24.112017,1.66,0.07,0:01.75,99,239.44,1763,55486100,13773474,zstd,4,31,31,82,88
f_tw_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-20.185858,24.112017,3.32,0.08,0:03.41,99,465.84,3428,55486100,13587062,zstd-11,4,31,31,82,88
f_tw_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,-20.185858,24.112017,288.59,0.51,4:49.18,99,34401.2,289213,55486100,13431095,zstd-22,4,31,31,82,88
f_z1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,4.201585,1.7,0.08,0:01.79,99,240.27,1805,55486041,14145024,zstd,4,31,31,82,88
f_z1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,4.201585,3.9,0.07,0:03.98,99,464.31,3999,55486041,13993873,zstd-11,4,31,31,82,88
f_z1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,4.201585,290.91,0.57,4:51.56,99,34648,291595,55486041,13851806,zstd-22,4,31,31,82,88
f_z1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.741456,1.72,0.06,0:01.80,99,231.11,1811,55486041,14148777,zstd,4,31,31,82,88
f_z1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.741456,3.5,0.08,0:03.59,99,467.21,3610,55486041,13996803,zstd-11,4,31,31,82,88
f_z1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.741456,291.53,0.56,4:52.22,99,34678.6,292255,55486041,13851987,zstd-22,4,31,31,82,88
f_z1c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,1.73,0.06,0:01.81,99,230.86,1823,55486041,14151212,zstd,4,31,31,82,88
f_z1c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,3.42,0.06,0:03.49,99,472.23,3506,55486041,13998486,zstd-11,4,31,31,82,88
f_z1c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,289.44,0.55,4:50.07,99,34124.5,290105,55486041,13851549,zstd-22,4,31,31,82,88
f_z1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,1.72,0.06,0:01.79,99,235.67,1804,55486041,14150468,zstd,4,31,31,82,88
f_z1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,3.87,0.07,0:03.95,99,475.14,3969,55486041,13997802,zstd-11,4,31,31,82,88
f_z1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,289.51,0.48,4:50.08,99,34130.4,290116,55486041,13851535,zstd-22,4,31,31,82,88
f_z1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.812132,1.7,0.07,0:01.97,90,239.52,1985,55486041,14149920,zstd,4,31,31,82,88
f_z1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.812132,3.42,0.05,0:03.50,99,475.27,3512,55486041,13991723,zstd-11,4,31,31,82,88
f_z1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.812132,291.59,0.5,4:52.20,99,34270.5,292229,55486041,13872532,zstd-22,4,31,31,82,88
f_z1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.763925,1.7,0.08,0:01.79,99,246.1,1809,55486041,14147332,zstd,4,31,31,82,88
f_z1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.763925,3.4,0.07,0:03.49,99,466.15,3502,55486041,13997867,zstd-11,4,31,31,82,88
f_z1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.763925,291.26,0.49,4:51.83,99,34393.2,291864,55486041,13853289,zstd-22,4,31,31,82,88
f_z1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.13481,1.7,0.07,0:01.78,99,246.88,1799,55486041,14135771,zstd,4,31,31,82,88
f_z1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.13481,3.35,0.07,0:03.43,99,455.52,3448,55486041,13986248,zstd-11,4,31,31,82,88
f_z1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.13481,290.71,0.57,4:51.39,99,34545.7,291428,55486041,13842199,zstd-22,4,31,31,82,88
f_z1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,1.72,0.05,0:01.79,99,234.16,1804,55486041,14148764,zstd,4,31,31,82,88
f_z1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,3.36,0.06,0:03.44,99,460.1,3451,55486041,13997796,zstd-11,4,31,31,82,88
f_z1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,288.72,0.55,4:49.44,99,34462.9,289475,55486041,13857181,zstd-22,4,31,31,82,88
f_z1n_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,1.69,0.08,0:01.79,99,245.17,1807,55486041,14146619,zstd,4,31,31,82,88
f_z1n_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,3.42,0.07,0:03.50,99,460.87,3520,55486041,13996397,zstd-11,4,31,31,82,88
f_z1n_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.65006,289.05,0.52,4:49.65,99,34139.9,289686,55486041,13855654,zstd-22,4,31,31,82,88
f_z1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.14766,1.7,0.07,0:01.79,99,246.42,1804,55486041,14135084,zstd,4,31,31,82,88
f_z1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.14766,3.41,0.06,0:03.48,99,463.27,3498,55486041,13977230,zstd-11,4,31,31,82,88
f_z1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.14766,290.32,0.45,4:50.85,99,34263.3,290880,55486041,13860112,zstd-22,4,31,31,82,88
f_z2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.376231,1.7,0.08,0:01.79,99,231.94,1806,55486041,14150976,zstd,4,31,31,82,88
f_z2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.376231,3.37,0.07,0:03.45,99,466.56,3467,55486041,13991231,zstd-11,4,31,31,82,88
f_z2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.376231,294.05,0.53,4:54.88,99,34944.6,294911,55486041,13867896,zstd-22,4,31,31,82,88
f_z2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.242864,1.71,0.06,0:01.79,99,228.69,1809,55486041,14143076,zstd,4,31,31,82,88
f_z2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.242864,3.4,0.09,0:03.50,99,471.46,3517,55486041,13982995,zstd-11,4,31,31,82,88
f_z2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.242864,292.57,0.52,4:53.18,99,34502.8,293211,55486041,13859292,zstd-22,4,31,31,82,88
f_z2c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,1.7,0.07,0:01.79,99,234.61,1807,55486041,14148809,zstd,4,31,31,82,88
f_z2c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,3.64,0.1,0:03.76,99,467.52,3777,55486041,13991466,zstd-11,4,31,31,82,88
f_z2c_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,291.79,0.51,4:52.40,99,34352.9,292438,55486041,13870456,zstd-22,4,31,31,82,88
f_z2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.162866,1.72,0.06,0:01.80,99,231.19,1813,55486041,14145664,zstd,4,31,31,82,88
f_z2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.162866,3.39,0.06,0:03.46,99,473.99,3481,55486041,13989054,zstd-11,4,31,31,82,88
f_z2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.162866,291.21,0.5,4:51.81,99,34730,291840,55486041,13850361,zstd-22,4,31,31,82,88
f_z2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.250224,1.7,0.08,0:01.79,99,243.91,1804,55486041,14148618,zstd,4,31,31,82,88
f_z2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.250224,3.43,0.08,0:03.53,99,477.44,3541,55486041,13987215,zstd-11,4,31,31,82,88
f_z2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.250224,290.22,0.55,4:50.85,99,34599.9,290886,55486041,13864575,zstd-22,4,31,31,82,88
f_z2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.044157,1.69,0.08,0:01.78,99,251.72,1798,55486041,14140107,zstd,4,31,31,82,88
f_z2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.044157,3.35,0.07,0:03.44,99,474.25,3460,55486041,13979948,zstd-11,4,31,31,82,88
f_z2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.044157,293.75,0.53,4:54.41,99,35040.5,294448,55486041,13856070,zstd-22,4,31,31,82,88
f_z2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.21143,1.7,0.07,0:01.79,99,244.85,1802,55486041,14142230,zstd,4,31,31,82,88
f_z2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.21143,3.35,0.08,0:03.44,99,470.06,3457,55486041,13984064,zstd-11,4,31,31,82,88
f_z2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.21143,289.37,0.49,4:49.93,99,34122.4,289967,55486041,13844493,zstd-22,4,31,31,82,88
