Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
sradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1159.36853,0.02,0.01,0:00.03,86,119.44,47,9160654,9162356,NONE,3,124,96,192,
sradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1159.36853,0.05,0.01,0:00.08,88,115.38,96,9160654,5452588,blosc,3,124,96,192,
sradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1159.36853,2.46,0.03,0:02.51,99,350.07,2521,9160654,5020338,mafisc,3,124,96,192,
sradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1159.36853,0.01,0.02,0:00.04,86,119.37,55,9160654,6357597,lz4,3,124,96,192,
srads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.01,0.02,0:00.03,88,124.71,46,9160660,9162356,NONE,3,124,96,192,
srads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.06,0.01,0:00.08,84,116.99,100,9160660,5571955,blosc,3,124,96,192,
srads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,2.46,0.06,0:02.53,99,354.44,2542,9160660,5126990,mafisc,3,124,96,192,
srads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.01,0.02,0:00.04,77,114.84,59,9160660,6357155,lz4,3,124,96,192,
sradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-760.214661,0,0.01,0.01,0:00.03,86,119.85,46,9160663,9162356,NONE,3,124,96,192,
sradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-760.214661,0,0.05,0.02,0:00.08,87,110.27,99,9160663,5601388,blosc,3,124,96,192,
sradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-760.214661,0,2.48,0.05,0:02.54,99,345.67,2556,9160663,5154282,mafisc,3,124,96,192,
sradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-760.214661,0,0.02,0.01,0:00.04,85,127.07,58,9160663,6360150,lz4,3,124,96,192,
sraf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1203.857056,0,0.02,0:00.03,86,116.6,48,9160672,9162356,NONE,3,124,96,192,
sraf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1203.857056,0.05,0.02,0:00.08,84,112.87,101,9160672,5250936,blosc,3,124,96,192,
sraf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1203.857056,2.1,0.03,0:02.15,99,347.06,2164,9160672,4423586,mafisc,3,124,96,192,
sraf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1203.857056,0.01,0.02,0:00.04,77,117.76,59,9160672,6357465,lz4,3,124,96,192,
srafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1160.033813,0,0.03,0:00.03,91,118.31,48,9160666,9162356,NONE,3,124,96,192,
srafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1160.033813,0.05,0.01,0:00.07,88,128.21,87,9160666,5263058,blosc,3,124,96,192,
srafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1160.033813,2.13,0.02,0:02.16,99,350.52,2181,9160666,4455042,mafisc,3,124,96,192,
srafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1160.033813,0.01,0.02,0:00.05,84,118.85,61,9160666,6357326,lz4,3,124,96,192,
srafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.01,0.02,0:00.03,88,121.34,45,9160672,9162356,NONE,3,124,96,192,
srafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.04,0.02,0:00.08,83,116.03,94,9160672,5301567,blosc,3,124,96,192,
srafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,2.11,0.05,0:02.17,99,352.67,2185,9160672,4574754,mafisc,3,124,96,192,
srafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.02,0.01,0:00.04,75,111.75,59,9160672,6357382,lz4,3,124,96,192,
st,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-14.801091,285.303894,0.03,0.12,0:00.16,96,130.04,176,96998519,97000084,NONE,4,124,47,2080,2
st,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-14.801091,285.303894,0.51,0.14,0:00.67,97,120.18,684,96998519,97000084,blosc,4,124,47,2080,2
st,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-14.801091,285.303894,36.29,0.95,0:37.28,99,4497.43,37298,96998519,85594558,mafisc,4,124,47,2080,2
st,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-14.801091,285.303894,0.09,0.12,0:00.23,94,112.7,243,96998519,97103330,lz4,4,124,47,2080,2
svo,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.9E-05,2.1E-05,0.03,0.12,0:00.16,96,134.09,176,96998519,97000084,NONE,4,124,47,2080,2
svo,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.9E-05,2.1E-05,0.53,0.12,0:00.67,98,113.47,679,96998519,97000084,blosc,4,124,47,2080,2
svo,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.9E-05,2.1E-05,36.31,0.86,0:37.22,99,4445.45,37238,96998519,85455458,mafisc,4,124,47,2080,2
svo,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.9E-05,2.1E-05,0.07,0.14,0:00.23,94,114.74,240,96998519,97064778,lz4,4,124,47,2080,2
t2max,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,217.244629,320.307404,0,0.02,0:00.03,89,115.31,48,9160650,9162356,NONE,3,124,96,192,
t2max,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,217.244629,320.307404,0.04,0.02,0:00.08,88,113.3,96,9160650,5920774,blosc,3,124,96,192,
t2max,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,217.244629,320.307404,2.39,0.03,0:02.44,99,345,2460,9160650,5004226,mafisc,3,124,96,192,
t2max,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,217.244629,320.307404,0.02,0.01,0:00.04,84,116.79,59,9160650,9199783,lz4,3,124,96,192,
t2min,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.870712,314.698792,0.01,0.01,0:00.03,85,136.5,44,9160650,9162356,NONE,3,124,96,192,
t2min,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.870712,314.698792,0.05,0.02,0:00.09,83,112.31,102,9160650,5942960,blosc,3,124,96,192,
t2min,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.870712,314.698792,2.41,0.02,0:02.44,99,358.86,2461,9160650,5040982,mafisc,3,124,96,192,
t2min,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.870712,314.698792,0,0.02,0:00.04,75,113.63,60,9160650,9199784,lz4,3,124,96,192,
temp2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.975372,319.963135,0.01,0.01,0:00.03,86,129.81,48,9160642,9162356,NONE,3,124,96,192,
temp2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.975372,319.963135,0.05,0.01,0:00.08,88,114.09,98,9160642,5936906,blosc,3,124,96,192,
temp2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.975372,319.963135,2.4,0.03,0:02.45,99,350.24,2462,9160642,5017722,mafisc,3,124,96,192,
temp2,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.975372,319.963135,0.02,0.01,0:00.04,83,134.59,52,9160642,9199719,lz4,3,124,96,192,
thvsig,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1E-05,31.715155,0.01,0.02,0:00.03,86,119.06,45,9160666,9162356,NONE,3,124,96,192,
thvsig,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1E-05,31.715155,0.06,0.02,0:00.10,86,113.02,110,9160666,8499557,blosc,3,124,96,192,
thvsig,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1E-05,31.715155,3.1,0.05,0:03.16,99,472.45,3178,9160666,7800088,mafisc,3,124,96,192,
thvsig,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1E-05,31.715155,0.01,0.02,0:00.04,79,121.15,59,9160666,9199920,lz4,3,124,96,192,
time,DOUBLE,64,4096,124,8,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1096,1126.75,0,0.01,0:00.01,73,118.57,28,10031,10065,NONE,1,124,,,
time,DOUBLE,64,4096,124,8,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1096,1126.75,0.01,0,0:00.02,64,117.53,37,10031,8060,blosc,1,124,,,
time,DOUBLE,64,4096,124,8,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1096,1126.75,0.01,0,0:00.02,62,117.67,34,10031,8092,mafisc,1,124,,,
time,DOUBLE,64,4096,124,8,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,1096,1126.75,0,0,0:00.01,55,130.7,28,10031,8092,lz4,1,124,,,
topmax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,8187.185059,99999,0,0.02,0:00.03,86,135.1,48,9160658,9162356,NONE,3,124,96,192,
topmax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,8187.185059,99999,0.06,0.02,0:00.09,85,115.84,108,9160658,4957263,blosc,3,124,96,192,
topmax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,8187.185059,99999,2.33,0.03,0:02.37,99,349.09,2386,9160658,4735802,mafisc,3,124,96,192,
topmax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,8187.185059,99999,0.03,0.01,0:00.06,82,115.37,73,9160658,5610769,lz4,3,124,96,192,
tpot,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,221.195145,6961.096191,24.56,0.58,0:25.16,99,3010.16,25177,429707277,429708948,NONE,4,124,47,96,192
tpot,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,221.195145,6961.096191,26.47,0.57,0:27.06,99,3236.57,27081,429707277,272082128,blosc,4,124,47,96,192
tpot,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,221.195145,6961.096191,163.51,4.69,2:48.38,99,19741.7,168398,429707277,205080008,mafisc,4,124,47,96,192
tpot,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,221.195145,6961.096191,24.81,0.65,0:25.48,99,3015.79,25499,429707277,431394918,lz4,4,124,47,96,192
trad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-97.055283,0.01,0.02,0:00.03,88,119.17,45,9160660,9162356,NONE,3,124,96,192,
trad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-97.055283,0.03,0.03,0:00.08,87,120.99,91,9160660,6902072,blosc,3,124,96,192,
trad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-97.055283,2.76,0.03,0:02.82,99,352.07,2832,9160660,6206648,mafisc,3,124,96,192,
trad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-97.055283,0,0.03,0:00.04,84,110.93,58,9160660,9199910,lz4,3,124,96,192,
tradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-25.710148,0.01,0.02,0:00.03,89,127.59,50,9160656,9162356,NONE,3,124,96,192,
tradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-25.710148,0.04,0.03,0:00.08,85,114.56,100,9160656,7019840,blosc,3,124,96,192,
tradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-25.710148,2.78,0.02,0:02.82,99,346.14,2833,9160656,6256984,mafisc,3,124,96,192,
tradl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-25.710148,0.01,0.02,0:00.04,78,114.07,55,9160656,9199918,lz4,3,124,96,192,
trads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,54.594711,0,0.02,0:00.03,88,148.68,46,9160662,9162356,NONE,3,124,96,192,
trads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,54.594711,0.06,0.02,0:00.09,89,114.06,106,9160662,7748076,blosc,3,124,96,192,
trads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,54.594711,2.99,0.03,0:03.03,99,468.19,3046,9160662,7227596,mafisc,3,124,96,192,
trads,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,54.594711,0.02,0.01,0:00.04,84,116.34,57,9160662,9199925,lz4,3,124,96,192,
tradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-642.878296,-120.240417,0,0.02,0:00.03,86,113.72,49,9160665,9162356,NONE,3,124,96,192,
tradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-642.878296,-120.240417,0.04,0.03,0:00.09,85,114.13,104,9160665,6904988,blosc,3,124,96,192,
tradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-642.878296,-120.240417,2.59,0.05,0:02.65,99,347.15,2669,9160665,5681904,mafisc,3,124,96,192,
tradsu,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-642.878296,-120.240417,0.01,0.02,0:00.04,79,110.61,59,9160665,9199917,lz4,3,124,96,192,
traf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-128.366013,0,0.02,0:00.03,88,132.06,46,9160672,9162356,NONE,3,124,96,192,
traf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-128.366013,0.04,0.03,0:00.08,88,115.93,100,9160672,6891420,blosc,3,124,96,192,
traf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-128.366013,2.54,0.05,0:02.68,97,368.02,2693,9160672,5578682,mafisc,3,124,96,192,
traf0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-365.659424,-128.366013,0.02,0.01,0:00.04,84,112.71,57,9160672,9199898,lz4,3,124,96,192,
trafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-104.255318,0,0.02,0:00.03,88,125.61,47,9160668,9162356,NONE,3,124,96,192,
trafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-104.255318,0.05,0.01,0:00.08,83,113.88,100,9160668,6901182,blosc,3,124,96,192,
trafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-104.255318,2.58,0.04,0:02.63,99,350.31,2649,9160668,5646718,mafisc,3,124,96,192,
trafl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-358.06958,-104.255318,0.01,0.02,0:00.04,77,128.1,58,9160668,9199885,lz4,3,124,96,192,
trafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,-6.155874,0.02,0,0:00.03,86,124.02,49,9160672,9162356,NONE,3,124,96,192,
trafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,-6.155874,0.04,0.01,0:00.07,85,131.13,87,9160672,6969722,blosc,3,124,96,192,
trafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,-6.155874,2.77,0.05,0:02.83,99,347.23,2850,9160672,6327064,mafisc,3,124,96,192,
trafs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,-6.155874,0.01,0.02,0:00.04,84,117.9,58,9160672,9199925,lz4,3,124,96,192,
trfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.172783,56.578655,0.01,0.02,0:00.03,86,117.24,47,9160649,9162356,NONE,3,124,96,192,
trfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.172783,56.578655,0.03,0.01,0:00.06,76,114.78,71,9160649,1378167,blosc,3,124,96,192,
trfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.172783,56.578655,1,0.03,0:01.05,99,231.91,1065,9160649,1153256,mafisc,3,124,96,192,
trfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.172783,56.578655,0,0.02,0:00.04,77,113.13,56,9160649,1275260,lz4,3,124,96,192,
trfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,52.844414,0,0.02,0:00.03,86,127.14,49,9160650,9162356,NONE,3,124,96,192,
trfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,52.844414,0.03,0.02,0:00.18,34,115.33,197,9160650,3388442,blosc,3,124,96,192,
trfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,52.844414,1.68,0.05,0:01.75,99,226.18,1769,9160650,2930150,mafisc,3,124,96,192,
trfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-221.135681,52.844414,0.01,0.02,0:00.04,84,121.62,54,9160650,3358074,lz4,3,124,96,192,
trflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-186.231918,32.063683,0.02,0,0:00.03,85,125.92,46,9160651,9162356,NONE,3,124,96,192,
trflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-186.231918,32.063683,0.07,0.01,0:00.09,86,110.26,108,9160651,5891729,blosc,3,124,96,192,
trflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-186.231918,32.063683,2.62,0.05,0:02.68,99,353.09,2693,9160651,5478150,mafisc,3,124,96,192,
trflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-186.231918,32.063683,0.02,0.02,0:00.05,80,124.84,65,9160651,6324252,lz4,3,124,96,192,
tropo,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,6736.421387,57547.90625,0.01,0.01,0:00.03,86,115.64,45,9160658,9162356,NONE,3,124,96,192,
tropo,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,6736.421387,57547.90625,0.03,0.03,0:00.18,37,122.42,240,9160658,6982630,blosc,3,124,96,192,
tropo,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,6736.421387,57547.90625,2.74,0.02,0:02.77,99,352.26,2790,9160658,5873496,mafisc,3,124,96,192,
tropo,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,6736.421387,57547.90625,0.02,0.01,0:00.04,84,109.46,57,9160658,9199894,lz4,3,124,96,192,
tsi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.273361,273.149994,0,0.02,0:00.03,85,139.03,44,9160654,9162356,NONE,3,124,96,192,
tsi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.273361,273.149994,0.03,0.01,0:00.06,78,110.78,75,9160654,1189445,blosc,3,124,96,192,
tsi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.273361,273.149994,0.92,0.04,0:00.97,99,118.85,982,9160654,1092536,mafisc,3,124,96,192,
tsi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,216.273361,273.149994,0.01,0.02,0:00.04,75,110.35,55,9160654,1477639,lz4,3,124,96,192,
tsicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,272.716003,273.149994,0.01,0.02,0:00.03,88,121.98,46,9160663,9162356,NONE,3,124,96,192,
tsicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,272.716003,273.149994,0.01,0.02,0:00.04,80,117.44,59,9160663,67522,blosc,3,124,96,192,
tsicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,272.716003,273.149994,0.44,0.05,0:00.50,98,116.48,521,9160663,45912,mafisc,3,124,96,192,
tsicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,272.716003,273.149994,0.01,0.01,0:00.03,81,115.25,49,9160663,61524,lz4,3,124,96,192,
tslm1,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,327.664703,0.01,0.02,0:00.03,86,126.72,45,9160655,9162356,NONE,3,124,96,192,
